Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-OCT-2021|TAFS03BCN1|OBLIGASI BERKELANJUTAN III TOYOTA ASTRA FINANCIAL SERVICES TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001067B8|TOYOTA ASTRA FINANCIAL SERVICES, PT|ACTIVE|IDX|20-MAY-2020|IDR|Electronic||19-MAY-2023|||8.25|FIXED|3 MONTHS|||539050000000|539050000000|539050000000|100|0|100|FINANCIAL INSTITUTION|1
29-OCT-2021|TBC BY IDX LTLS-A|OBLIGASI BERKELANJUTAN III LAUTAN LUAS TAHAP II TAHUN 2021 SERI A|CORPORATE BOND|IDA0001188A4|LAUTAN LUAS Tbk, PT|ACTIVE|IDX|15-NOV-2021|IDR|Electronic||12-NOV-2024|||9|Fixed|3 MONTHS|||315000000000|315000000000||0|0|0|WHOLESALE (DURABLE & NON DURABLE GOODS)|1
29-OCT-2021|TBC BY IDX LTLS-B|OBLIGASI BERKELANJUTAN III LAUTAN LUAS TAHAP II TAHUN 2021 SERI B|CORPORATE BOND|IDA0001188B2|LAUTAN LUAS Tbk, PT|ACTIVE|IDX|15-NOV-2021|IDR|Electronic||12-NOV-2026|||9.75|Fixed|3 MONTHS|||135000000000|135000000000||0|0|0|WHOLESALE (DURABLE & NON DURABLE GOODS)|1
29-OCT-2021|TBC BY IDX SMFP|OBLIGASI BERKELANJUTAN VI SARANA MULTIGRIYA FINANSIAL TAHAP II TAHUN 2021|CORPORATE BOND|IDA000118905|SARANA MULTIGRIYA FINANSIAL (PERSERO). PT|ACTIVE|IDX|18-NOV-2021|IDR|Electronic||17-NOV-2026|||6|Fixed|3 MONTHS|||2800000000000|2800000000000||0|0|0|FINANCIAL INSTITUTION|1
29-OCT-2021|TBIG03BCN4|OBLIGASI BERKELANJUTAN III TOWER BERSAMA INFRASTRUCTURE TAHAP IV TAHUN 2020 SERI B|CORPORATE BOND|IDA0001053B8|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|26-MAR-2020|IDR|Electronic||24-MAR-2023|||7.75|FIXED|3 MONTHS|||867000000000|867000000000|867000000000|100|0|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG04ACN2|OBLIGASI BERKELANJUTAN IV TOWER BERSAMA INFRASTRUCTURE TAHAP II TAHUN 2020 SERI A|CORPORATE BOND|IDA0001120A7|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|03-DEC-2020|IDR|Electronic||12-DEC-2021|||5.75|FIXED|3 MONTHS|||295000000000|295000000000|295000000000|100|0|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG04ACN3|OBLIGASI BERKELANJUTAN IV TOWER BERSAMA INFRASTRUCTURE TAHAP III TAHUN 2021 SERI A|CORPORATE BOND|IDA0001135A5|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|18-FEB-2021|IDR|Electronic||27-FEB-2022|||5.5|FIXED|3 MONTHS|||1898000000000|1898000000000|1898000000000|100|0|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG04BCN1|OBLIGASI BERKELANJUTAN IV TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001103B1|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|09-SEP-2020|IDR|Electronic||08-SEP-2023|||8|FIXED|3 MONTHS|||469000000000|469000000000|469000000000|100|0|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG04BCN2|OBLIGASI BERKELANJUTAN IV TOWER BERSAMA INFRASTRUCTURE TAHAP II TAHUN 2020 SERI B|CORPORATE BOND|IDA0001120B5|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|03-DEC-2020|IDR|Electronic||02-DEC-2023|||7.25|FIXED|3 MONTHS|||455000000000|455000000000|455000000000|98.68|1.32|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG04BCN3|OBLIGASI BERKELANJUTAN IV TOWER BERSAMA INFRASTRUCTURE TAHAP III TAHUN 2021 SERI B|CORPORATE BOND|IDA0001135B3|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|18-FEB-2021|IDR|Electronic||17-FEB-2024|||6.75|FIXED|3 MONTHS|||1017000000000|1017000000000|1017000000000|99.71|0.29|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG04CN4|OBLIGASI BERKELANJUTAN IV TOWER BERSAMA INFRASTRUCTURE TAHAP IV TAHUN 2021|CORPORATE BOND|IDA000114508|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|12-APR-2021|IDR|Electronic||19-APR-2022|||5.5|FIXED|3 MONTHS|||970000000000|970000000000|970000000000|100|0|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBIG05CN1|OBLIGASI BERKELANJUTAN V TOWER BERSAMA INFRASTRUCTURE TAHAP I TAHUN 2021|CORPORATE BOND|IDA000116909|TOWER BERSAMA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|20-AUG-2021|IDR|Electronic||29-AUG-2022|||4.25|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|94.58|5.42|100|NON BUILDING CONSTRUCTION|1
29-OCT-2021|TBLA01ACN2|OBLIGASI BERKELANJUTAN I TUNAS BARU LAMPUNG TAHAP II TAHUN 2020 SERI A|CORPORATE BOND|IDA0001049A8|TUNAS BARU LAMPUNG Tbk, PT|ACTIVE|IDX|11-MAR-2020|IDR|Electronic||10-MAR-2023|||8.9|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|FOOD & BEVERAGES|1
29-OCT-2021|TBLA01BCN2|OBLIGASI BERKELANJUTAN I TUNAS BARU LAMPUNG TAHAP II TAHUN 2020 SERI B|CORPORATE BOND|IDA0001049B6|TUNAS BARU LAMPUNG Tbk, PT|ACTIVE|IDX|11-MAR-2020|IDR|Electronic||10-MAR-2025|||9.75|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FOOD & BEVERAGES|1
29-OCT-2021|TBLA01CN1|OBL BKLJT I TUNAS BARU LAMPUNG TAHAP I TAHUN 2018|CORPORATE BOND|IDA000089007|TUNAS BARU LAMPUNG Tbk, PT|ACTIVE|IDX|02-APR-2018|IDR|Electronic||29-MAR-2023|||9.5|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|FOOD & BEVERAGES|1
29-OCT-2021|TDPM01|OBLIGASI I TRIDOMAIN PERFORMANCE MATERIALS TAHUN 2018|CORPORATE BOND|IDA000095608|TRIDOMAIN PERFORMANCE MATERIALS Tbk, PT|ACTIVE|IDX|09-JAN-2019|IDR|Electronic||08-JAN-2022|||10.5|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TDPM02|OBLIGASI II TRIDOMAIN PERFORMANCE MATERIALS TAHUN 2019|CORPORATE BOND|IDA000099501|TRIDOMAIN PERFORMANCE MATERIALS Tbk, PT|ACTIVE|IDX|01-JUL-2019|IDR|Electronic||28-JUN-2022|||10.75|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TELE01CCN2|OBLIGASI BKLJ I TIPHONE TAHAP II TAHUN 2016 SERI C|CORPORATE BOND|IDA0000766C4|TIPHONE MOBILE INDONESIA Tbk, PT|ACTIVE|IDX|17-OCT-2016|IDR|Electronic||31-DEC-2030|||1|FIXED|SEMI-ANNUAL|||110000000000|110000000000|110000000000|100|0|100|RETAIL TRADE|1
29-OCT-2021|TELE02CN2|OBLIGASI BERKELANJUTAN II TIPHONE TAHAP II TAHUN 2019|CORPORATE BOND|IDA000101109|TIPHONE MOBILE INDONESIA Tbk, PT|ACTIVE|IDX|20-SEP-2019|IDR|Electronic||31-DEC-2030|||1|FIXED|SEMI-ANNUAL|||500000000000|500000000000|500000000000|100|0|100|RETAIL TRADE|1
29-OCT-2021|TINS01ACN2|OBLIGASI BERKELANJUTAN I TIMAH TAHAP II TAHUN 2019 SERI A|CORPORATE BOND|IDA0001005A0|TIMAH Tbk, PT|ACTIVE|IDX|16-AUG-2019|IDR|Electronic||15-AUG-2022|||8.5|FIXED|3 MONTHS|||307200000000|307200000000|307200000000|100|0|100|METAL AND MINERAL MINING|1
29-OCT-2021|TINS01BCN1|OBLIGASI BKLJT I TIMAH TAHAP I TAHUN 2017 SERI B|CORPORATE BOND|IDA0000846B6|TIMAH Tbk, PT|ACTIVE|IDX|29-SEP-2017|IDR|Electronic||28-SEP-2022|||8.75|FIXED|3 MONTHS|||626000000000|626000000000|626000000000|100|0|100|METAL AND MINERAL MINING|1
29-OCT-2021|TINS01BCN2|OBLIGASI BERKELANJUTAN I TIMAH TAHAP II TAHUN 2019 SERI B|CORPORATE BOND|IDA0001005B8|TIMAH Tbk, PT|ACTIVE|IDX|16-AUG-2019|IDR|Electronic||15-AUG-2024|||8.75|FIXED|3 MONTHS|||493000000000|493000000000|493000000000|100|0|100|METAL AND MINERAL MINING|1
29-OCT-2021|TLKM01ACN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI A|CORPORATE BOND|IDA0000689A2|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2022|||9.925|FIXED|3 MONTHS|||2200000000000|2200000000000|2200000000000|99.55|0.45|100|TELECOMUNICATION|1
29-OCT-2021|TLKM01BCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI B|CORPORATE BOND|IDA0000689B0|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2025|||10.25|FIXED|3 MONTHS|||2100000000000|2100000000000|2100000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|TLKM01CCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI C|CORPORATE BOND|IDA0000689C8|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2030|||10.6|FIXED|3 MONTHS|||1200000000000|1200000000000|1200000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|TLKM01DCN1|OBL BKLJT I TELKOM TAHAP I TAHUN 2015 SERI D|CORPORATE BOND|IDA0000689D6|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX|24-JUN-2015|IDR|Electronic||23-JUN-2045|||11|FIXED|3 MONTHS|||1500000000000|1500000000000|1500000000000|100|0|100|TELECOMUNICATION|1
29-OCT-2021|TPIA01B|OBL CHANDRA ASRI PETROCHEMICAL I TAHUN 2016 SERI B|CORPORATE BOND|IDA0000787B2|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|23-DEC-2016|IDR|Electronic||22-DEC-2021|||11.3|FIXED|3 MONTHS|||138600000000|138600000000|138600000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA01BCN1|OBL BKL I CHANDRA ASRI PETROCHEM. THP I TH17 SR B|CORPORATE BOND|IDA0000874B8|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|13-DEC-2017|IDR|Electronic||12-DEC-2022|||9.1|FIXED|3 MONTHS|||120250000000|120250000000|120250000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA01BCN2|OBL BKL I CHANDRA ASRI PETROCHEM. THP II TH18 SR B|CORPORATE BOND|IDA0000884B7|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|02-MAR-2018|IDR|Electronic||01-MAR-2023|||8.25|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA01CCN1|OBL BKL I CHANDRA ASRI PETROCHEM. THP I TH17 SR C|CORPORATE BOND|IDA0000874C6|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|13-DEC-2017|IDR|Electronic||12-DEC-2024|||9.75|FIXED|3 MONTHS|||229750000000|229750000000|229750000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA01CCN2|OBL BKL I CHANDRA ASRI PETROCHEM. THP II TH18 SR C|CORPORATE BOND|IDA0000884C5|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|02-MAR-2018|IDR|Electronic||01-MAR-2025|||9|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA02CN1|OBLIGASI BERKELANJUTAN II CHANDRA ASRI PETROCHEMICAL TAHAP I TAHUN 2018|CORPORATE BOND|IDA000095004|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|20-DEC-2018|IDR|Electronic||19-DEC-2021|||10|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA02CN2|OBLIGASI BERKELANJUTAN II CHANDRA ASRI PETROCHEMICAL TAHAP II TAHUN 2019|CORPORATE BOND|IDA000098008|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|31-MAY-2019|IDR|Electronic||29-MAY-2022|||9.5|FIXED|3 MONTHS|||750000000000|750000000000|750000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA02CN3|OBLIGASI BERKELANJUTAN II CHANDRA ASRI PETROCHEMICAL TAHAP III TAHUN 2020|CORPORATE BOND|IDA000104400|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|13-FEB-2020|IDR|Electronic||12-FEB-2025|||8.7|FIXED|3 MONTHS|||750000000000|750000000000|750000000000|100|0|100|CHEMICALS|1
29-OCT-2021|TPIA03ACN1|OBLIGASI BERKELANJUTAN III CHANDRA ASRI PETROCHEMICAL TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001089A4|CHANDRA ASRI PETROCHEMICAL Tbk, PT.|ACTIVE|IDX|27-AUG-2020|IDR|Electronic||26-AUG-2023|||8.2|FIXED|3 MONTHS|||528800000000|528800000000|528800000000|100|0|100|CHEMICALS|1
29-OCT-2021|BBSS|BUMI BENOWO SUKSES SEJAHTERA Tbk|EQUITY|ID1000155500|BUMI BENOWO SUKSES SEJAHTERA Tbk, PT|ACTIVE|IDX|15-APR-2020|IDR|Certificate||||||||20|4800016020|||1300016020|27.08|0|27.08|PROPERTY AND REAL ESTATE|65
29-OCT-2021|BBTN|BANK TABUNGAN NEGARA (PERSERO) Tbk|EQUITY|ID1000113707|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|IDX|17-DEC-2009|IDR|Electronic||||||||500|10590000000|||4235900500|28.27|11.73|40|BANK|1780
29-OCT-2021|BBYB|BANK NEO COMMERCE Tbk|EQUITY|ID1000133408|BANK NEO COMMERCE Tbk, PT|ACTIVE|IDX|13-JAN-2015|IDR|Electronic||||||||100|7494519643|||7269519932|70.08|26.91|97|BANK|1410
29-OCT-2021|BCAP|MNC KAPITAL INDONESIA Tbk|EQUITY|ID1000069701|MNC KAPITAL INDONESIA Tbk, PT|ACTIVE|IDX|08-JUN-2001|IDR|Electronic|08-JUN-2001|||||||100|42618850927|||42618850927|61.65|38.35|100|OTHERS - FINANCE|103
29-OCT-2021|BCIC|BANK JTRUST INDONESIA Tbk|EQUITY|ID1000100407|BANK JTRUST INDONESIA Tbk, PT|ACTIVE|IDX|25-JUN-1997|IDR|Electronic||||||||78|10012124501|||1232981858|2.44|9.88|12.31|BANK|150
29-OCT-2021|BCIP|BUMI CITRA PERMAI Tbk|EQUITY|ID1000113509|BUMI CITRA PERMAI Tbk, PT|ACTIVE|IDX|11-DEC-2009|IDR|Electronic||||||||100|1429915525|||1429915525|97.55|2.45|100|PROPERTY AND REAL ESTATE|62
29-OCT-2021|BDMN|BANK DANAMON INDONESIA Tbk|EQUITY|ID1000094204|BANK DANAMON INDONESIA Tbk , PT|ACTIVE|IDX|06-DEC-1989|IDR|Electronic|22-JAN-2003|||||||50000|9773552870|||9770106370|5.27|94.7|99.96|BANK|2690
29-OCT-2021|BEBS|BERKAH BETON SADAYA Tbk|EQUITY|ID1000159601|BERKAH BETON SADAYA Tbk, PT|ACTIVE|IDX|10-MAR-2021|IDR|Certificate||||||||50|9000000000|||2000000000|9.72|12.5|22.22|CEMENT|1755
29-OCT-2021|BEEF|ESTIKA TATA TIARA Tbk|EQUITY|ID1000147705|ESTIKA TATA TIARA Tbk, PT|ACTIVE|IDX|10-JAN-2019|IDR|Electronic||||||||100|1884312595|||1330587595|64.27|6.34|70.61|ANIMAL HUSBANDRY|83
29-OCT-2021|BEKS|BANK PEMBANGUNAN DAERAH BANTEN Tbk|EQUITY|ID1000070600|BANK PEMBANGUNAN DAERAH BANTEN Tbk, PT|ACTIVE|IDX|13-JUL-2001|IDR|Electronic||||||||100|51870438266|||51432014826|97.66|1.49|99.15|BANK|73
29-OCT-2021|BELL|TRISULA TEXTILE INDUSTRIES Tbk|EQUITY|ID1000140502|TRISULA TEXTILE INDUSTRIES Tbk, PT|ACTIVE|IDX|03-OCT-2017|IDR|Electronic||||||||20|7250000000|||7192500000|99.21|0|99.21|TEXTILE, GARMENT|175
29-OCT-2021|BESS|BATULICIN NUSANTARA MARITIM Tbk|EQUITY|ID1000154701|BATULICIN NUSANTARA MARITIM Tbk, PT|ACTIVE|IDX|09-MAR-2020|IDR|Certificate||||||||50|3409888060|||709888060|20.82|0|20.82|TRANSPORTATION|1870
29-OCT-2021|BEST|BEKASI FAJAR INDUSTRIAL ESTATE Tbk|EQUITY|ID1000122609|PT. BEKASI FAJAR INDUSTRIAL ESTATE, Tbk|ACTIVE|IDX|10-APR-2012|IDR|Electronic||||||||100|9647311150|||9640311150|78.12|21.8|99.93|PROPERTY AND REAL ESTATE|130
29-OCT-2021|BFIN|BFI FINANCE INDONESIA Tbk|EQUITY|ID1000124001|BFI FINANCE INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||25|15967115620|||15950005700|34.78|65.11|99.89|FINANCIAL INSTITUTION|1050
29-OCT-2021|BGTG|BANK GANESHA Tbk|EQUITY|ID1000137003|BANK GANESHA Tbk, PT|ACTIVE|IDX|12-MAY-2016|IDR|Electronic||||||||100|11175060000|||6547320000|39.67|18.92|58.59|BANK|186
29-OCT-2021|BHAT|BHAKTI MULTI ARTHA Tbk|EQUITY|ID1000155807|BHAKTI MULTI ARTHA Tbk, PT|ACTIVE|IDX|15-APR-2020|IDR|Certificate||||||||100|5000000000|||4550000000|90.75|0.25|91|OTHERS - MISCELLANENEOUS INDUSTRY|885
29-OCT-2021|BHIT|MNC INVESTAMA Tbk|EQUITY|ID1000064207|MNC INVESTAMA Tbk, PT|ACTIVE|IDX|24-NOV-1997|IDR|Electronic||||||||100|86068156705|||86068146705|25.51|74.49|100|INVESTMENT COMPANY|63
29-OCT-2021|BIKA|BINAKARYA JAYA ABADI Tbk|EQUITY|ID1000134703|BINAKARYA JAYA ABADI Tbk, PT|ACTIVE|IDX|14-JUL-2015|IDR|Electronic||||||||100|592280000|||581300000|98.11|0.04|98.15|PROPERTY AND REAL ESTATE|268
29-OCT-2021|BIMA|PRIMARINDO ASIA INFRASTRUCTURE Tbk|EQUITY|ID1000075005|PRIMARINDO ASIA INFRASTRUCTURE Tbk, PT|ACTIVE|IDX|30-AUG-1994|IDR|Electronic|15-NOV-2001|||||||500|608175716|||86472080|14.22|0|14.22|FOOTWEAR|206
29-OCT-2021|BINA|BANK INA PERDANA Tbk|EQUITY|ID1000130404|BANK INA PERDANA Tbk. PT|ACTIVE|IDX|16-JAN-2014|IDR|Electronic||||||||100|5654375000|||5597831250|69.94|29.06|99|BANK|3970
29-OCT-2021|BIPI|ASTRINDO NUSANTARA INFRASTRUKTUR Tbk |EQUITY|ID1000114101|ASTRINDO NUSANTARA INFRASTRUKTUR Tbk , PT|ACTIVE|IDX|11-FEB-2010|IDR|Electronic||||||||100|44693066193|||44693066193|85.72|14.28|100|CRUDE PETROLEUM & NATURAL GAS PROD.|50
29-OCT-2021|BIPP|BHUWANATALA INDAH PERMAI Tbk|EQUITY|ID1000076508|BHUWANATALA INDAH PERMAI Tbk, PT|ACTIVE|IDX|23-OCT-1995|IDR|Electronic|13-DEC-2001|||||||500|5028669376|||5005647951|25.27|74.28|99.54|PROPERTY AND REAL ESTATE|53
29-OCT-2021|BIRD|BLUE BIRD Tbk|EQUITY|ID1000132707|BLUE BIRD Tbk, PT|ACTIVE|IDX|05-NOV-2014|IDR|Electronic||||||||100|2502100000|||1212080000|42.98|5.46|48.44|TRANSPORTATION|1480
29-OCT-2021|BISI|BISI INTERNATIONAL Tbk|EQUITY|ID1000105703|BISI INTERNATIONAL Tbk, PT|ACTIVE|IDX|28-MAY-2007|IDR|Electronic||||||||100|3000000000|||1375687500|9.46|36.39|45.86|CROPS|1020
29-OCT-2021|BJBR|BANK JABAR BANTEN Tbk|EQUITY|ID1000115702|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|08-JUL-2010|IDR|Electronic||||||||250|9838787161|||4074340892|35.63|5.78|41.41|BANK|1425
29-OCT-2021|BJTM|BANK PEMBANGUNAN DAERAH JAWA TIMUR Tbk|EQUITY|ID1000123904|BANK PEMBANGUNAN DAERAH JAWA TIMUR, PT|ACTIVE|IDX|12-JUL-2012|IDR|Electronic||||||||250|15015498082|||3081350100|10.62|9.9|20.52|BANK|780
29-OCT-2021|BKDP|BUKIT DARMO PROPERTY Tbk|EQUITY|ID1000106008|BUKIT DARMO PROPERTY Tbk, PT|ACTIVE|IDX|15-JUN-2007|IDR|Electronic||||||||100|7513992252|||4313992252|57.41|0|57.41|PROPERTY AND REAL ESTATE|51
29-OCT-2021|BKSL|SENTUL CITY Tbk|EQUITY|ID1000104201|SENTUL CITY Tbk, PT|ACTIVE|IDX||IDR|Electronic|01-AUG-2006|||||||2000|67083561082|||21875104711|26.83|5.78|32.61|PROPERTY AND REAL ESTATE|62
29-OCT-2021|BKSW|BANK QNB INDONESIA Tbk|EQUITY|ID1000093503|BANK QNB INDONESIA Tbk, PT|ACTIVE|IDX|21-NOV-2002|IDR|Electronic||||||||250|20436685984|||20436429256|7.25|92.75|100|BANK|185
29-OCT-2021|BLTA|BERLIAN LAJU TANKER Tbk|EQUITY|ID1000099906|BERLIAN LAJU TANKER Tbk, PT|ACTIVE|IDX|26-MAR-1990|IDR|Electronic|09-NOV-2004|||||||62.5|25181143017|||15902283494|39.95|23.2|63.15|TRANSPORTATION|50
29-OCT-2021|BLTZ|GRAHA LAYAR PRIMA Tbk|EQUITY|ID1000131402|GRAHA LAYAR PRIMA Tbk. PT|ACTIVE|IDX|10-APR-2014|IDR|Electronic||||||||50|873937142|||873573542|0.7|99.26|99.96|ADVERTISING,PRINTING and MEDIA|3360
29-OCT-2021|BLUE|BERKAH PRIMA PERKASA Tbk|EQUITY|ID1000149800|BERKAH PRIMA PERKASA Tbk, PT|ACTIVE|IDX|08-JUL-2019|IDR|Electronic||||||||100|418000000|||168000000|36.07|4.12|40.19|COMPUTER AND SERVICES|780
29-OCT-2021|BMAS|BANK MASPION INDONESIA Tbk|EQUITY|ID1000128200|BANK MASPION INDONESIA Tbk, PT|ACTIVE|IDX|11-JUL-2013|IDR|Electronic||||||||100|4443461538|||4151720958|83.44|9.99|93.43|BANK|1420
29-OCT-2021|BMHS|BUNDAMEDIK Tbk|EQUITY|ID1000161201|BUNDAMEDIK Tbk, PT|ACTIVE|IDX|06-JUL-2021|IDR|Certificate||||||||20|8603416176|||8463416176|85.02|13.35|98.37|HEALTH CARE|905
29-OCT-2021|BMRI|BANK MANDIRI ( PERSERO ) Tbk|EQUITY|ID1000095003|BANK MANDIRI (PERSERO) Tbk, PT|ACTIVE|IDX|14-JUL-2003|IDR|Electronic||||||||250|46666666666|||18666666666|9|31|40|BANK|7175
29-OCT-2021|BMSR|BINTANG MITRA SEMESTARAYA Tbk|EQUITY|ID1000079908|BINTANG MITRA SEMESTARAYA Tbk, PT|ACTIVE|IDX|29-DEC-1999|IDR|Electronic|20-FEB-2002|||||||500|1159200024|||1159075024|15.96|84.03|99.99|WHOLESALE (DURABLE & NON DURABLE GOODS)|175
29-OCT-2021|BMTR|GLOBAL MEDIACOM Tbk|EQUITY|ID1000105604|GLOBAL MEDIACOM Tbk, PT|ACTIVE|IDX|17-JUL-1995|IDR|Electronic|24-APR-2007|||||||100|16583997586|||16579308766|82.73|17.25|99.97|INVESTMENT COMPANY|270
29-OCT-2021|BNBA|BANK BUMI ARTA Tbk|EQUITY|ID1000103401|BANK BUMI ARTA Tbk, PT|ACTIVE|IDX|01-JUN-2006|IDR|Electronic|01-JUN-2006|||||||100|2310000000|||210000000|8.35|0.74|9.09|BANK|1445
29-OCT-2021|BNBR|BAKRIE AND BROTHERS Tbk|EQUITY|ID1000110000|BAKRIE & BROTHERS Tbk, PT|ACTIVE|IDX|28-AUG-1989|IDR|Electronic||||||||50000|21160865261|||20970735702|66.28|32.83|99.1|INVESTMENT COMPANY|50
29-OCT-2021|BNGA|BANK CIMB NIAGA Tbk|EQUITY|ID1000098007|BANK CIMB NIAGA Tbk, PT|ACTIVE|IDX|29-NOV-1989|IDR|Electronic|21-MAY-2004|||||||5000|25131606843|||24859229804|4.08|94.83|98.92|BANK|1045
29-OCT-2021|BNII|BANK MAYBANK INDONESIA Tbk|EQUITY|ID1000099302|BANK MAYBANK INDONESIA Tbk, PT|ACTIVE|IDX|21-NOV-1989|IDR|Electronic||||||||900|76215195821|||15070381771|0.74|19.03|19.77|BANK|336
29-OCT-2021|BNLI|BANK PERMATA Tbk|EQUITY|ID1000098205|BANK PERMATA Tbk, PT|ACTIVE|IDX|15-JAN-1990|IDR|Electronic|08-JUN-2004|||||||12500|36181359520|||35817738637|0.24|98.75|99|BANK|1730
29-OCT-2021|BOBA|FORMOSA INGREDIENT FACTORY Tbk|EQUITY|ID1000163900|FORMOSA INGREDIENT FACTORY Tbk, PT|ACTIVE|IDX|01-NOV-2021|IDR|Certificate||||||||50|1155750000|||140000000|10.33|1.78|12.11|FOOD & BEVERAGES|1
29-OCT-2021|BOGA|BINTANG OTO GLOBAL Tbk|EQUITY|ID1000138100|BINTANG OTO GLOBAL, PT|ACTIVE|IDX|19-DEC-2016|IDR|Electronic||||||||100|3803526210|||3803526210|92.73|7.27|100|AUTOMOTIVE AND COMPONENTS|1505
29-OCT-2021|BOLA|BALI BINTANG SEJAHTERA Tbk|EQUITY|ID1000148901|BALI BINTANG SEJAHTERA Tbk, PT|ACTIVE|IDX|17-JUN-2019|IDR|Electronic||||||||10|6000000000|||6000000000|95.05|4.95|100|OTHERS - TRADE, SERVICES & INVESTMENT|710
29-OCT-2021|BOLT|GARUDA METALINDO Tbk|EQUITY|ID1000134604|GARUDA METALINDO Tbk, PT|ACTIVE|IDX|07-JUL-2015|IDR|Electronic||||||||100|2343750000|||581250000|7.73|17.07|24.8|AUTOMOTIVE AND COMPONENTS|685
29-OCT-2021|BOSS|BORNEO OLAH SARANA SUKSES Tbk|EQUITY|ID1000142003|BORNEO OLAH SARANA SUKSES Tbk, PT|ACTIVE|IDX|15-FEB-2018|IDR|Electronic||||||||100|1400000000|||1400000000|95.38|4.62|100|COAL MINING|90
